personid,sex,birthday,ethnicity
34647,1,1963-01-18 0:00,1
83307,0,1952-03-28 0:00,1
127920,0,1940-05-13 0:00,1
53994,0,1935-09-17 0:00,1
356275,0,1939-03-28 0:00,1
280288,1,1957-01-17 0:00,1
309446,0,1991-03-05 0:00,1
225207,0,1963-02-17 0:00,1
243392,0,1967-09-06 0:00,1
188062,1,1943-10-20 0:00,1
45507,0,1950-02-28 0:00,1
113849,1,1973-06-07 0:00,1
234893,1,1954-10-27 0:00,1
218926,1,1977-08-26 0:00,1
180496,1,1961-08-13 0:00,1
678,0,1947-03-23 0:00,1
55386,1,1955-01-04 0:00,1
227763,0,1969-10-11 0:00,1
126040,0,1983-11-27 0:00,1
233586,0,1965-04-02 0:00,1
333704,0,1938-06-26 0:00,1
9230,1,1941-07-29 0:00,1
62363,1,1949-05-18 0:00,1
197589,0,1969-01-25 0:00,0
118301,1,1996-02-28 0:00,1
202207,1,1948-05-17 0:00,1
5136,1,1982-03-03 0:00,1
26175,0,1934-12-31 0:00,1
310405,1,1948-01-11 0:00,1
34157,0,1942-08-15 0:00,1
228356,0,1964-10-29 0:00,1
337251,1,1966-08-28 0:00,1
118690,1,1973-02-10 0:00,1
345370,0,1981-08-08 0:00,1
129362,1,1973-09-02 0:00,1
111789,0,1991-06-15 0:00,1
71780,0,1958-04-15 0:00,1
73708,1,1956-06-24 0:00,1
207304,0,1958-07-08 0:00,1
59422,1,1961-06-16 0:00,1
70929,1,1961-03-31 0:00,1
9416,1,1984-05-14 0:00,1
261529,0,1994-08-23 0:00,1
81160,1,1955-03-14 0:00,1
299876,0,1961-04-21 0:00,1
47313,0,1978-08-05 0:00,1
209952,0,1950-01-09 0:00,1
361730,1,1966-05-21 0:00,1
152069,0,1988-09-29 0:00,1
36018,0,1966-12-09 0:00,1
93412,0,1986-04-22 0:00,1
196876,0,1992-10-09 0:00,1
220024,1,1992-02-03 0:00,1
330244,1,1951-09-23 0:00,1
286646,1,2009-09-03 0:00,1
122728,0,1938-05-20 0:00,1
109297,0,2009-08-19 0:00,1
154855,0,1936-09-10 0:00,1
282616,0,1969-06-10 0:00,1
102377,1,1984-02-28 0:00,1
164292,1,1932-11-09 0:00,1
7466,0,1963-06-22 0:00,1
147046,1,1959-02-04 0:00,1
87166,0,1974-08-01 0:00,1
154329,0,1948-01-31 0:00,1
29050,1,1972-01-22 0:00,1
124022,0,1956-12-03 0:00,1
74837,0,1965-07-27 0:00,1
342589,0,1929-09-20 0:00,1
355440,0,1951-05-13 0:00,1
73649,0,2002-11-22 0:00,1
87601,1,1943-10-18 0:00,1
364758,1,1961-02-23 0:00,1
346590,0,1959-02-25 0:00,1
106618,0,1962-08-03 0:00,1
165467,1,1927-10-27 0:00,1
282698,0,1990-07-13 0:00,1
17379,1,1941-08-19 0:00,1
265008,1,1940-11-26 0:00,1
52050,1,1959-01-17 0:00,1
303185,1,1997-12-26 0:00,1
143980,0,1963-08-02 0:00,1
298789,0,1976-03-19 0:00,1
269070,0,1936-01-11 0:00,1
351695,1,1957-11-14 0:00,1
330035,1,1951-03-23 0:00,1
105189,0,1976-09-09 0:00,1
328472,0,1957-12-19 0:00,1
303562,1,1994-04-29 0:00,1
43473,0,2010-03-08 0:00,1
222650,0,1961-10-09 0:00,1
162305,1,1949-10-31 0:00,1
140481,1,1942-03-20 0:00,1
16791,0,1973-10-02 0:00,1
74482,1,1962-11-18 0:00,1
67260,0,1947-11-05 0:00,1
285425,0,1957-02-24 0:00,1
31438,1,1960-11-19 0:00,1
235069,0,1962-10-21 0:00,1
215097,0,1935-08-22 0:00,1
287772,0,1955-08-15 0:00,1
51711,0,1956-02-14 0:00,1
31284,0,1968-05-21 0:00,1
224639,1,1997-04-29 0:00,1
206433,0,1934-05-16 0:00,1
288634,0,1976-08-30 0:00,1
313113,1,1945-07-12 0:00,1
322006,1,1951-11-03 0:00,1
234213,1,1936-09-29 0:00,1
359962,1,1930-02-17 0:00,1
316050,1,1938-05-02 0:00,1
69313,0,1991-04-14 0:00,1
211551,0,1941-11-23 0:00,1
127535,0,1945-03-10 0:00,1
99022,1,1960-07-27 0:00,1
214547,0,1957-05-16 0:00,1
80383,0,1930-06-14 0:00,1
342534,0,1953-03-04 0:00,1
95469,1,1944-08-30 0:00,1
196805,1,1983-03-09 0:00,1
35557,0,1977-04-27 0:00,1
41029,1,1924-03-02 0:00,1
179999,1,1959-04-09 0:00,1
304046,0,1974-05-31 0:00,1
220529,1,1948-06-28 0:00,1
79231,1,1975-12-15 0:00,1
343369,0,1974-03-19 0:00,1
300413,1,1973-07-26 0:00,1
278102,0,1951-12-14 0:00,1
308788,1,1991-10-24 0:00,1
113339,1,1956-01-25 0:00,1
274019,0,1951-12-11 0:00,1
300394,1,1993-02-06 0:00,1
239227,1,1953-03-20 0:00,1
2385,0,1957-07-30 0:00,1
119710,0,1965-06-23 0:00,1
226753,0,1948-07-05 0:00,1
367994,0,1934-09-29 0:00,1
84163,1,1954-01-06 0:00,1
308766,1,1948-11-21 0:00,1
281593,1,1968-04-20 0:00,1
23751,1,1930-01-28 0:00,1
221290,1,1972-01-13 0:00,1
76757,0,1987-05-31 0:00,1
226502,0,1965-02-09 0:00,1
369762,1,1961-09-08 0:00,1
346525,1,1979-04-11 0:00,1
199693,0,1969-05-05 0:00,1
292874,0,1977-09-28 0:00,1
178649,1,1948-04-26 0:00,1
130546,1,1977-07-05 0:00,1
206231,1,1993-08-09 0:00,1
203743,0,1966-07-15 0:00,1
290530,0,1977-02-07 0:00,1
291995,0,1937-07-13 0:00,1
326251,0,1929-02-04 0:00,1
279218,0,1940-11-26 0:00,1
352403,0,1939-02-27 0:00,1
154727,1,1962-02-17 0:00,1
281389,1,1942-04-18 0:00,1
257340,1,1942-05-02 0:00,1
337700,0,1995-05-27 0:00,1
257200,1,1988-02-19 0:00,1
311519,0,1976-07-31 0:00,1
326575,0,1960-04-15 0:00,1
158324,1,1977-10-08 0:00,1
330712,0,1958-06-02 0:00,1
346182,0,1969-06-13 0:00,1
367919,1,1921-06-30 0:00,1
285983,1,1971-11-15 0:00,0
77505,1,1990-05-20 0:00,1
296434,0,1969-04-14 0:00,1
308490,0,1962-06-07 0:00,1
212126,1,1939-08-17 0:00,1
13873,1,1972-01-19 0:00,1
353055,1,1961-07-07 0:00,1
36649,1,1990-10-16 0:00,1
119814,0,1973-04-03 0:00,1
217803,1,1973-05-02 0:00,1
58583,0,1986-07-20 0:00,1
314092,1,1971-08-14 0:00,1
30842,0,1930-02-25 0:00,1
369179,1,1949-02-06 0:00,1
188491,1,1999-02-15 0:00,1
110349,1,1956-09-05 0:00,1
28043,1,1986-09-27 0:00,1
171382,1,1997-01-05 0:00,1
339136,0,1980-07-20 0:00,1
112066,1,1967-10-04 0:00,1
76202,1,1945-03-24 0:00,1
213546,0,1955-03-26 0:00,1
35334,1,1969-07-15 0:00,1
287456,1,1949-05-26 0:00,1
335215,1,1951-09-09 0:00,1
217638,1,1958-06-08 0:00,1
12578,1,1940-11-02 0:00,1
32788,0,1956-12-22 0:00,1
38385,1,1974-04-12 0:00,1
367876,1,1950-07-18 0:00,1
85844,1,1968-08-11 0:00,0
290800,0,1923-10-31 0:00,1
14323,1,1981-04-30 0:00,1
326436,0,1950-03-28 0:00,1
361975,0,1986-12-22 0:00,1
81762,0,1973-02-25 0:00,1
153666,0,1953-08-09 0:00,1
256371,1,1942-09-26 0:00,1
334035,0,1967-05-14 0:00,1
27851,1,1994-12-15 0:00,1
196912,1,1971-04-07 0:00,1
326798,1,2004-11-10 0:00,1
207988,0,1988-02-26 0:00,1
193394,0,1968-02-08 0:00,1
33512,0,1962-11-15 0:00,1
352780,1,1965-05-08 0:00,1
143588,1,1930-11-21 0:00,1
57180,0,1961-06-16 0:00,1
246969,1,1939-05-01 0:00,1
303518,0,1960-05-11 0:00,1
97732,1,1966-07-22 0:00,1
40907,0,1970-11-12 0:00,1
81681,0,1971-01-26 0:00,1
23997,0,1980-03-13 0:00,1
305377,0,1914-11-26 0:00,1
82761,1,1962-10-05 0:00,1
74759,1,1970-12-20 0:00,1
284666,0,2007-06-24 0:00,1
360230,0,1928-11-08 0:00,1
310714,0,1962-10-13 0:00,1
202210,0,1956-08-15 0:00,1
80785,0,1951-11-15 0:00,1
211922,1,1966-12-14 0:00,1
88007,1,1997-07-17 0:00,1
16686,1,1973-06-29 0:00,1
240316,1,1925-10-24 0:00,1
164802,1,1962-11-23 0:00,1
142858,1,1965-05-24 0:00,1
309986,0,1953-02-11 0:00,1
74140,0,1970-04-01 0:00,1
190736,1,1926-10-22 0:00,1
63468,1,1963-12-27 0:00,1
162261,0,1971-04-06 0:00,1
68849,1,1935-09-12 0:00,1
47062,1,1967-05-25 0:00,1
234575,0,1954-05-24 0:00,1
130223,1,1995-10-11 0:00,1
303845,1,1972-03-24 0:00,1
246643,1,1956-02-04 0:00,1
192691,0,1940-11-01 0:00,1
34745,1,1951-11-03 0:00,0
282509,0,1972-11-22 0:00,1
169699,0,1975-06-30 0:00,1
218974,1,1966-03-15 0:00,1
191580,1,1932-02-05 0:00,1
174373,0,1954-06-30 0:00,1
200663,1,1962-03-04 0:00,1
105016,1,1961-10-17 0:00,1
142398,0,1964-02-02 0:00,1
23661,1,1942-10-07 0:00,1
244017,0,1962-12-15 0:00,1
9710,0,1998-05-21 0:00,1
5649,1,1956-07-24 0:00,1
118894,0,1944-04-02 0:00,1
228940,1,1948-02-29 0:00,1
240914,0,1960-05-29 0:00,1
209833,0,1952-03-06 0:00,1
208261,0,1956-08-22 0:00,1
353886,1,1919-07-30 0:00,1
138238,0,1925-10-03 0:00,1
13953,1,1986-11-20 0:00,1
175857,0,1958-05-04 0:00,1
368728,0,1944-06-17 0:00,1
7102,1,1929-08-26 0:00,1
7805,1,1945-04-27 0:00,1
157872,1,1923-08-26 0:00,1
73200,0,1974-12-24 0:00,1
303811,1,1968-11-20 0:00,1
7109,1,1946-12-01 0:00,1
231376,1,1947-06-25 0:00,1
318999,1,1934-01-24 0:00,1
19102,1,1964-03-03 0:00,1
333655,0,1938-04-09 0:00,1
123630,1,1935-12-03 0:00,1
303505,1,1995-09-16 0:00,1
7399,1,1976-05-19 0:00,1
56284,1,1961-11-01 0:00,1
145295,0,1957-02-15 0:00,1
299636,1,1961-07-17 0:00,1
339717,0,1956-09-07 0:00,1
196771,1,1925-08-21 0:00,1
300956,0,1973-02-23 0:00,1
320864,0,1979-03-21 0:00,1
255715,0,1988-07-18 0:00,1
84829,0,1954-03-04 0:00,0
335969,1,1966-09-15 0:00,1
142711,0,1975-10-04 0:00,1
69828,0,1966-04-07 0:00,1
130395,0,1934-08-17 0:00,1
224128,0,1975-06-28 0:00,1
247686,1,1961-07-06 0:00,1
319463,1,1984-10-02 0:00,1
126719,1,1957-03-13 0:00,1
216689,0,1957-06-06 0:00,1
10239,0,1971-03-17 0:00,1
185205,1,1985-01-26 0:00,1
184682,0,1973-12-03 0:00,1
370632,1,1938-12-06 0:00,1
34789,1,1973-12-21 0:00,1
359494,1,1999-07-27 0:00,1
280972,0,1925-01-11 0:00,1
260602,1,1984-12-20 0:00,1
212332,0,1942-03-17 0:00,1
296626,0,1974-02-07 0:00,1
19706,0,1982-08-31 0:00,1
77481,0,1949-12-12 0:00,1
230070,1,1960-09-21 0:00,1
275499,0,1948-05-31 0:00,1
108883,0,1939-10-30 0:00,1
359888,0,1977-09-19 0:00,1
116972,0,1941-10-05 0:00,1
108780,1,2002-02-16 0:00,1
185986,0,1956-04-02 0:00,1
172418,0,1950-07-26 0:00,1
328329,0,1935-02-23 0:00,1
222552,0,1956-08-29 0:00,1
61992,0,1959-08-14 0:00,1
107189,1,2006-05-27 0:00,1
318638,1,2002-09-13 0:00,1
145501,1,1936-06-19 0:00,1
44759,1,1936-12-18 0:00,1
58279,0,1963-07-14 0:00,1
127555,1,1947-03-09 0:00,1
355450,1,1939-01-20 0:00,1
321077,0,1982-03-03 0:00,1
24836,1,1943-12-16 0:00,1
144331,1,1953-12-12 0:00,1
199127,0,1932-12-05 0:00,1
350998,0,1952-02-13 0:00,1
51067,0,1943-09-14 0:00,1
1222,1,1939-06-12 0:00,1
269221,0,2000-08-19 0:00,1
319508,1,1955-02-16 0:00,1
89249,1,1976-05-18 0:00,1
279041,0,1968-11-18 0:00,1
197082,0,1951-07-27 0:00,1
322291,1,1993-03-20 0:00,1
182618,0,1985-11-17 0:00,1
327638,0,1996-08-26 0:00,1
308739,1,1955-07-09 0:00,1
281499,0,1954-01-15 0:00,1
152835,0,1947-01-09 0:00,1
263600,0,1941-03-10 0:00,1
175840,1,1975-05-09 0:00,1
334083,1,1925-05-21 0:00,1
336980,1,1967-12-05 0:00,1
301228,1,1930-04-28 0:00,1
237355,1,1934-12-05 0:00,1
75288,0,1951-12-29 0:00,1
229763,1,1972-12-11 0:00,1
43177,1,1997-06-30 0:00,1
205449,1,1959-10-27 0:00,1
240161,1,1965-01-19 0:00,1
33090,1,1941-10-04 0:00,1
261908,0,1999-12-29 0:00,1
244849,0,1967-08-20 0:00,1
246662,0,1954-02-01 0:00,1
159277,0,1979-01-08 0:00,1
111565,0,1983-09-03 0:00,1
316076,0,1967-12-14 0:00,1
352749,1,1946-09-14 0:00,1
309423,0,1924-08-23 0:00,1
141825,1,1955-12-09 0:00,1
7387,0,1950-04-15 0:00,1
280150,1,1955-03-28 0:00,1
193710,1,1944-06-23 0:00,1
323289,1,1963-03-23 0:00,1
233897,1,1951-05-04 0:00,1
309947,0,1968-07-07 0:00,1
216326,1,1968-04-22 0:00,1
337324,1,1941-10-06 0:00,1
92399,0,1938-12-26 0:00,1
75207,1,1936-10-06 0:00,1
146723,1,1982-06-15 0:00,1
277869,1,1958-05-22 0:00,1
34657,0,1970-02-25 0:00,1
110731,0,1928-08-25 0:00,1
28701,1,1966-06-11 0:00,1
339732,1,1978-03-19 0:00,1
185540,1,1955-09-02 0:00,1
35826,0,1952-11-06 0:00,1
236525,1,1933-09-14 0:00,1
133510,0,1938-02-28 0:00,1
92873,0,1936-07-13 0:00,1
162664,0,1960-04-24 0:00,1
178826,0,1965-10-01 0:00,1
307256,1,1954-01-18 0:00,1
302109,0,1930-03-18 0:00,1
158176,0,1936-08-29 0:00,1
186596,0,1985-04-20 0:00,1
220799,0,1988-04-12 0:00,1
304673,1,1963-11-13 0:00,1
270830,1,1944-04-08 0:00,1
6722,0,1978-04-13 0:00,1
23899,0,1964-07-04 0:00,1
60770,1,1919-07-15 0:00,1
3421,0,1979-12-05 0:00,1
153758,0,1936-04-12 0:00,1
141163,1,1976-07-18 0:00,1
286011,1,1993-09-22 0:00,1
67744,1,1952-04-29 0:00,1
192042,1,1955-07-19 0:00,1
353550,1,1967-10-17 0:00,1
92290,0,1956-09-27 0:00,1
95269,1,1988-10-26 0:00,1
154591,0,1943-09-25 0:00,1
227632,0,1934-06-19 0:00,1
200316,0,1968-01-26 0:00,1
310350,1,1955-09-06 0:00,1
288017,1,1996-10-07 0:00,1
192332,1,1959-03-21 0:00,1
224419,1,1947-11-13 0:00,1
4118,1,1934-02-22 0:00,1
108669,1,1958-05-20 0:00,1
93461,1,1955-09-06 0:00,1
99630,1,1964-04-11 0:00,1
156670,0,1927-07-08 0:00,1
142082,1,1927-07-05 0:00,1
155748,1,1966-10-10 0:00,1
99492,0,1962-07-10 0:00,1
99708,0,1956-01-02 0:00,1
16505,1,1968-04-20 0:00,1
223682,0,1964-12-09 0:00,1
54104,0,2002-09-14 0:00,1
127168,0,1941-08-18 0:00,1
227585,1,1923-04-03 0:00,1
297657,0,1980-03-05 0:00,1
45468,0,1957-08-04 0:00,1
143916,1,1934-05-29 0:00,1
1939,1,1973-06-25 0:00,1
188006,0,1970-11-23 0:00,1
264133,1,1991-09-10 0:00,1
370261,0,1935-03-16 0:00,1
196239,1,1965-08-08 0:00,1
83333,1,1968-12-16 0:00,1
285947,0,1989-04-09 0:00,1
163360,1,1971-02-09 0:00,1
267736,0,1960-10-04 0:00,1
4182,0,1962-03-04 0:00,1
5598,0,1961-07-07 0:00,1
70782,1,1942-01-08 0:00,1
218808,1,1970-12-21 0:00,1
213227,1,1977-10-05 0:00,1
183260,1,1938-09-27 0:00,1
139531,1,1938-02-20 0:00,1
273458,1,1975-04-19 0:00,1
50926,1,1963-06-10 0:00,1
58071,1,1965-03-14 0:00,1
184911,0,1966-06-09 0:00,1
263226,0,1956-02-05 0:00,1
230832,0,1958-12-27 0:00,1
179431,1,1956-04-21 0:00,1
232651,0,1965-09-29 0:00,1
163262,0,1962-10-08 0:00,1
181069,0,1919-05-08 0:00,1
245272,1,2001-04-09 0:00,1
95563,0,2007-09-06 0:00,1
293087,0,1951-11-27 0:00,1
307984,0,1948-11-21 0:00,1
226975,1,1962-01-19 0:00,1
36937,1,1972-06-16 0:00,1
115566,1,1956-09-01 0:00,1
180194,1,2004-04-29 0:00,1
166936,1,1943-06-30 0:00,1
98332,1,1916-06-24 0:00,1
360801,0,1932-09-23 0:00,1
77707,1,1960-04-26 0:00,1
204916,0,1974-08-17 0:00,1
38234,1,1959-11-17 0:00,1
49227,0,1969-11-04 0:00,1
249487,1,1942-01-31 0:00,1
169226,1,1949-10-02 0:00,1
341113,1,1940-01-19 0:00,1
323899,0,1998-09-07 0:00,1
126041,1,1977-09-18 0:00,1
67372,0,1965-03-13 0:00,1
55047,1,2001-03-16 0:00,1
33355,0,1970-01-07 0:00,1
63012,0,1950-02-04 0:00,1
20645,1,1946-05-14 0:00,1
219499,1,1978-04-06 0:00,1
139353,1,1942-10-30 0:00,1
149942,1,1974-05-23 0:00,1
156070,0,1975-05-23 0:00,1
103102,0,1966-01-16 0:00,1
370436,0,2000-06-13 0:00,1
153049,0,1948-06-04 0:00,1
140181,1,1958-02-12 0:00,1
102912,1,1970-01-21 0:00,1
285963,0,1926-02-07 0:00,1
238285,1,1975-08-30 0:00,1
229637,0,1965-08-05 0:00,1
246172,1,1945-09-30 0:00,1
346318,0,1972-05-21 0:00,1
78441,0,1963-12-03 0:00,1
63058,1,1984-03-11 0:00,1
138196,0,1975-02-15 0:00,1
117356,0,1982-01-27 0:00,1
2748,0,1963-08-06 0:00,1
262077,0,1948-09-01 0:00,1
219097,1,2002-03-17 0:00,1
166796,1,1985-02-24 0:00,1
6420,0,1979-06-17 0:00,1
278058,1,1942-01-19 0:00,1
162334,1,1958-03-11 0:00,1
175034,0,1958-11-26 0:00,1
165316,0,1934-08-03 0:00,1
77952,0,1986-07-30 0:00,1
6849,0,1952-03-24 0:00,1
196575,1,1963-02-14 0:00,1
148226,1,1968-09-04 0:00,1
123257,1,1951-10-31 0:00,1
63852,0,1927-05-19 0:00,1
325014,0,1970-05-04 0:00,1
271519,1,1977-02-08 0:00,1
76004,1,1956-04-27 0:00,1
158797,0,1961-01-05 0:00,1
56918,0,1946-07-17 0:00,1
362464,1,1960-06-27 0:00,1
144933,0,1948-04-06 0:00,1
126939,0,1952-04-06 0:00,1
139449,1,1970-08-03 0:00,1
346770,1,1954-09-14 0:00,1
44572,0,1961-09-27 0:00,1
358941,1,1986-08-15 0:00,1
50454,1,1954-07-24 0:00,1
336556,0,1963-03-12 0:00,1
19539,1,1926-11-04 0:00,1
136047,0,1975-10-31 0:00,1
60799,0,1985-09-22 0:00,1
254888,0,1970-07-22 0:00,1
227692,0,1968-02-16 0:00,1
76807,1,1957-05-19 0:00,1
57558,1,1956-03-14 0:00,1
42860,1,1949-08-18 0:00,1
65253,1,1997-01-17 0:00,1
200910,1,1973-10-23 0:00,1
158396,1,1961-07-20 0:00,1
292533,0,1980-09-22 0:00,1
151481,1,1942-07-25 0:00,1
184978,0,1936-11-30 0:00,1
369688,0,1953-05-13 0:00,1
195722,1,1938-04-01 0:00,1
238443,1,1944-09-09 0:00,1
24409,0,1987-01-27 0:00,1
324019,1,1965-12-29 0:00,0
27068,0,1993-06-06 0:00,1
76846,1,1957-03-01 0:00,1
183712,1,1934-01-12 0:00,1
134241,0,1970-12-30 0:00,1
256347,1,1965-03-23 0:00,1
90271,1,1939-12-31 0:00,1
159559,1,1964-11-20 0:00,1
140703,1,1979-09-25 0:00,1
13233,1,1949-08-04 0:00,1
221266,0,1962-02-18 0:00,1
298323,0,1986-06-17 0:00,1
212320,1,1957-11-20 0:00,1
191661,0,1975-04-05 0:00,1
209023,0,1962-02-01 0:00,1
133233,1,1935-02-02 0:00,1
200567,1,1962-08-10 0:00,1
20005,1,1936-10-07 0:00,1
56296,0,1942-08-14 0:00,1
40347,0,1971-12-20 0:00,1
28073,1,1947-09-15 0:00,1
125285,0,1971-03-07 0:00,1
125533,1,1913-10-29 0:00,1
266003,1,1965-09-30 0:00,1
76820,0,1946-03-07 0:00,1
55520,0,1974-02-20 0:00,1
260686,1,1947-11-27 0:00,1
26449,1,1952-07-30 0:00,1
283356,1,1946-01-03 0:00,1
99205,0,1961-09-27 0:00,1
286082,1,1995-01-29 0:00,1
172661,1,1973-03-28 0:00,1
190724,0,1933-11-22 0:00,1
141600,1,1973-02-01 0:00,1
230354,1,1955-08-25 0:00,1
30739,0,1951-12-11 0:00,1
219779,0,1961-02-03 0:00,1
368743,1,1996-12-24 0:00,1
194399,0,1954-02-21 0:00,1
122489,0,1963-03-01 0:00,1
365081,0,1993-09-25 0:00,1
300571,1,1980-11-25 0:00,1
164560,1,1981-06-07 0:00,1
333787,1,1942-02-06 0:00,1
111345,1,1934-08-14 0:00,1
298265,1,1925-05-07 0:00,1
292518,0,1958-01-13 0:00,1
184766,1,1998-11-20 0:00,1
39745,1,1951-01-19 0:00,1
365729,1,1978-01-27 0:00,1
34582,0,1976-04-07 0:00,1
68940,0,1936-03-02 0:00,1
163691,1,1967-07-12 0:00,1
250700,0,1931-05-22 0:00,1
66392,0,1968-09-22 0:00,1
49803,0,1974-04-23 0:00,1
57767,0,1931-11-04 0:00,1
280873,0,1958-03-16 0:00,1
44589,0,1995-05-26 0:00,1
33114,0,1933-12-07 0:00,1
65574,1,1952-10-03 0:00,1
356757,0,1920-09-16 0:00,1
220153,1,1942-03-25 0:00,1
359849,1,1927-10-17 0:00,1
226930,1,1984-04-01 0:00,1
23770,1,1975-03-01 0:00,1
153419,1,1992-11-02 0:00,1
357161,0,1958-11-13 0:00,1
335129,1,1966-10-10 0:00,1
280887,1,1970-07-13 0:00,1
103323,1,1937-04-04 0:00,1
292170,0,1985-04-21 0:00,1
195371,0,1943-11-26 0:00,0
342762,1,1966-03-06 0:00,1
175757,1,2003-08-26 0:00,1
262509,0,1984-08-09 0:00,1
235437,0,1961-02-23 0:00,1
231384,0,1965-06-04 0:00,1
130305,0,1971-09-15 0:00,1
333535,0,1979-07-04 0:00,1
169213,0,1948-10-05 0:00,1
136619,0,1960-03-21 0:00,1
49645,1,1962-11-21 0:00,1
116162,1,1957-01-23 0:00,1
64446,1,1965-04-05 0:00,1
332588,0,1950-09-10 0:00,1
99832,1,1967-11-26 0:00,1
300167,1,1938-02-22 0:00,1
59757,0,1968-04-09 0:00,1
348649,0,1997-09-04 0:00,1
8499,1,1937-12-07 0:00,1
192985,1,1963-01-27 0:00,1
325519,1,1952-01-16 0:00,1
126461,0,1935-09-19 0:00,1
172616,0,1953-11-12 0:00,1
49278,0,1961-11-26 0:00,1
41535,0,1952-05-18 0:00,1
254204,1,1975-09-19 0:00,1
264773,0,1981-12-17 0:00,1
113141,1,1971-09-22 0:00,1
155966,0,1944-07-27 0:00,1
227684,1,1991-09-09 0:00,1
85547,0,1967-02-16 0:00,1
115891,0,1968-09-24 0:00,1
311785,1,1951-01-17 0:00,1
183241,0,1972-09-12 0:00,1
312395,0,1953-04-13 0:00,1
161543,0,1962-05-24 0:00,1
97604,0,1948-04-17 0:00,1
39377,0,1955-06-02 0:00,1
171449,0,1932-09-22 0:00,1
296583,1,1966-05-24 0:00,1
191184,0,1941-04-18 0:00,1
306160,1,1928-02-10 0:00,1
302154,0,1952-12-22 0:00,1
167881,0,1955-07-12 0:00,1
47153,1,1967-03-11 0:00,1
53882,1,1961-06-23 0:00,1
303963,0,1975-02-28 0:00,1
77378,0,1931-11-28 0:00,1
264286,1,1965-07-15 0:00,1
248674,1,1956-08-29 0:00,1
250480,1,1955-07-22 0:00,1
164228,0,1941-11-07 0:00,1
198893,0,1946-07-08 0:00,1
355067,0,1940-07-06 0:00,1
26534,1,1970-08-27 0:00,1
252625,1,1975-12-09 0:00,1
254957,1,1948-04-27 0:00,1
152823,1,1980-11-29 0:00,1
138173,1,1946-12-15 0:00,1
332956,1,1991-07-09 0:00,1
72574,0,1996-04-07 0:00,1
238533,0,1946-03-18 0:00,1
285926,1,1941-02-21 0:00,1
184784,0,1984-12-03 0:00,1
346320,0,1959-07-31 0:00,1
277314,0,1943-11-22 0:00,1
66571,0,1965-06-04 0:00,1
136624,0,1950-08-18 0:00,1
321076,1,1960-01-22 0:00,1
290105,0,1932-04-28 0:00,1
93969,0,1979-10-27 0:00,1
138499,1,1976-07-19 0:00,1
12572,0,1966-07-25 0:00,1
163065,0,1968-12-28 0:00,1
135550,0,1958-03-03 0:00,1
317111,1,1977-03-13 0:00,1
364924,0,1968-06-26 0:00,1
338491,0,1925-02-06 0:00,1
247882,0,1975-08-10 0:00,1
148157,1,1962-09-10 0:00,1
175420,1,1935-04-04 0:00,1
282980,0,1994-10-19 0:00,1
166210,0,1925-01-28 0:00,1
270077,0,1980-12-23 0:00,1
54566,0,1970-04-02 0:00,1
233714,1,1973-02-15 0:00,1
288547,0,1959-01-17 0:00,1
183354,0,1957-10-13 0:00,1
342775,0,1930-06-08 0:00,1
299772,0,1984-07-26 0:00,1
59665,0,1978-05-17 0:00,1
49070,1,1971-10-30 0:00,1
280348,0,1936-06-02 0:00,1
371297,1,1944-09-11 0:00,1
10595,1,1961-10-11 0:00,1
263744,0,1973-12-25 0:00,1
149034,1,1935-10-18 0:00,1
90166,0,1966-11-27 0:00,1
273693,1,1973-10-23 0:00,1
311899,1,1983-09-21 0:00,1
327750,0,1972-02-23 0:00,1
269573,1,1977-02-13 0:00,1
353179,1,1945-07-28 0:00,1
26957,1,1966-08-08 0:00,1
211625,0,1974-02-03 0:00,1
282724,0,1963-11-28 0:00,1
345655,0,1997-02-04 0:00,1
289422,0,1958-04-08 0:00,1
180997,0,1927-04-14 0:00,1
239785,0,1933-05-31 0:00,1
171636,0,1959-11-20 0:00,1
255779,1,1957-02-01 0:00,1
312652,0,1924-12-07 0:00,1
113883,0,1992-10-26 0:00,1
39365,0,1994-04-18 0:00,1
188217,1,1956-07-22 0:00,1
174771,0,1969-11-10 0:00,1
201098,1,1994-04-05 0:00,1
109375,1,1989-10-05 0:00,1
326641,0,1957-11-24 0:00,1
265958,1,1940-08-11 0:00,1
138386,1,1978-04-23 0:00,1
100655,1,1981-04-15 0:00,1
283370,1,1954-01-23 0:00,1
4804,0,1988-04-29 0:00,1
310015,1,1968-02-25 0:00,1
178317,1,1952-03-16 0:00,1
138712,1,1987-02-03 0:00,1
301103,1,1992-11-11 0:00,1
188533,1,1939-10-27 0:00,1
308149,0,1958-03-11 0:00,1
260905,1,1964-05-09 0:00,1
46359,1,1967-09-28 0:00,1
176322,1,1974-01-07 0:00,1
167258,1,1973-06-26 0:00,1
41374,1,1956-03-17 0:00,1
290862,0,1951-05-08 0:00,1
335413,0,1994-10-24 0:00,1
50265,1,1969-10-15 0:00,1
173845,1,1965-11-20 0:00,1
39796,1,1967-02-13 0:00,1
4384,0,1984-10-03 0:00,1
7220,0,1939-03-25 0:00,1
10260,0,1962-01-16 0:00,1
46387,1,1962-02-18 0:00,1
158375,1,1941-04-08 0:00,1
142952,1,1990-07-03 0:00,1
228159,1,1969-03-04 0:00,1
234584,1,1940-09-06 0:00,1
34442,1,1958-12-16 0:00,1
